#{"t_start": 1744804027.2058632, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
605.0,3601,17182.037866
1360.0,7653,17185.925338
1020.0,6547,17189.314043
550.0,4301,17191.534233
1160.0,6507,17194.927255
1205.0,7515,17198.732249
805.0,3997,17200.772119
650.0,5415,17203.667166
605.0,3787,17205.685335
540.0,4350,17208.072278
1175.0,7377,17211.780613
540.0,3732,17213.870642
775.0,3556,17215.836215
1145.0,7646,17226.274278
575.0,3315,17227.93881
610.0,3453,17229.685587
915.0,6036,17232.75824
545.0,3910,17234.766078
630.0,4495,17236.922639
545.0,3578,17238.781952
1375.0,6978,17242.453474
1010.0,7278,17246.206203
600.0,3745,17248.185134
1320.0,8103,17252.414546
575.0,3807,17254.394029
635.0,4325,17256.61323
1110.0,6873,17260.18551
1200.0,7605,17264.025027
930.0,5863,17266.94087
1130.0,7083,17270.450293
1230.0,6657,17273.610188
1100.0,7641,17283.944288
725.0,3221,17285.492682
460.0,3779,17287.36604
1270.0,6925,17290.790287
1175.0,7068,17294.379768
1375.0,6937,17297.966357
575.0,4225,17300.07938
540.0,3809,17301.972794
1115.0,6083,17305.138575
1115.0,6781,17308.776377
1750.0,8609,17313.357497
1220.0,6177,17316.584183
325.0,3045,17318.223542
685.0,3615,17320.126603
415.0,3317,17321.910545
915.0,6273,17325.226455
1480.0,7081,17329.009971
750.0,3372,17330.713588
1630.0,6849,17340.090338
720.0,4228,17342.332031
570.0,3240,17344.046457
965.0,5853,17347.161894
515.0,3521,17349.106174
500.0,3985,17351.228684
745.0,3885,17353.310857
1235.0,7493,17357.054838
575.0,3947,17358.999746
600.0,3853,17360.957301
515.0,3572,17362.736314
1205.0,7847,17366.711618
1095.0,7075,17370.3189
450.0,3137,17372.01367
655.0,3121,17373.654366
495.0,3377,17375.45022
570.0,3933,17377.403057
495.0,3399,17379.13445
1095.0,7727,17383.003101
545.0,3636,17384.838717
1140.0,5567,17387.621203
945.0,3337,17389.346158
770.0,3649,17396.369805
1375.0,7003,17399.953007
1320.0,7601,17403.577422
545.0,3322,17405.202332
600.0,3845,17407.075856
1175.0,8285,17411.027862
515.0,3265,17412.614671
310.0,2241,17413.73256
1130.0,7117,17417.216166
540.0,5331,17419.798281
540.0,3465,17421.443427
550.0,3294,17422.948467
545.0,3275,17424.560107
1000.0,3493,17426.264865
1035.0,5117,17428.723299
1100.0,7101,17432.161845
960.0,5341,17434.954251
775.0,3863,17436.89438
975.0,4063,17438.840539
585.0,2241,17439.949692
1060.0,7645,17443.5581
415.0,3351,17451.953809
1370.0,7771,17455.596222
1145.0,7009,17458.865233
545.0,3808,17460.676183
775.0,3593,17462.464914
1385.0,7369,17466.233096
545.0,3145,17467.681679
680.0,3817,17469.544198
545.0,3237,17471.153131
1170.0,7610,17475.104466
1115.0,6899,17478.531278
520.0,3499,17480.239394
465.0,4049,17482.282561
545.0,3290,17484.005588
1250.0,7165,17487.566221
575.0,3833,17489.501997
745.0,3095,17491.04724
1205.0,6375,17494.143181
495.0,3597,17495.872792
570.0,3373,17497.470392
545.0,3280,17499.026875
770.0,2945,17500.420881
745.0,2867,17508.274676
520.0,3073,17509.83089
1000.0,3525,17511.60877
695.0,3185,17513.210829
515.0,3360,17514.890163
800.0,3271,17516.547833
950.0,6051,17519.493788
725.0,4241,17521.61823
600.0,4117,17523.546218
570.0,4233,17525.560547
990.0,5786,17528.515122
505.0,2961,17529.986851
725.0,2934,17531.479858
570.0,3915,17533.429546
740.0,3258,17535.077889
1835.0,7857,17539.01014
365.0,2477,17540.260627
545.0,3709,17542.061034
545.0,3489,17543.749052
545.0,3545,17545.439747
575.0,3524,17547.215188
520.0,3204,17548.709694
515.0,3025,17550.167885
1175.0,7011,17553.512671
925.0,5299,17556.120747
485.0,2371,17564.575876
485.0,3297,17566.146949
745.0,4474,17568.333905
945.0,5301,17570.862765
1150.0,6307,17573.982497
715.0,3446,17575.582864
975.0,4887,17577.819235
1345.0,6998,17581.358144
545.0,3255,17582.963533
755.0,5169,17585.556222
805.0,3191,17587.103396
1310.0,7945,17590.867831
515.0,3923,17592.809215
745.0,3028,17594.288793
545.0,4133,17596.406493
1545.0,7741,17600.318757
1500.0,7959,17604.307922
1130.0,7147,17607.759711
470.0,3409,17609.41278
520.0,3318,17611.15994
1020.0,6175,17619.810403
1155.0,7165,17623.54908
575.0,4109,17625.550616
1580.0,9357,17630.067507
1375.0,8044,17633.781445
515.0,3659,17635.483477
1150.0,6867,17638.726896
520.0,3812,17640.493475
1120.0,7423,17644.126599
1200.0,7139,17647.39405
540.0,3266,17648.898299
325.0,2409,17650.039004
545.0,4043,17651.917576
545.0,2917,17653.379465
545.0,3247,17655.046418
480.0,2961,17656.616549
745.0,3421,17658.428682
1065.0,8103,17662.555133
1360.0,6219,17665.529339
890.0,3219,17667.093861
1175.0,7199,17676.378728
1305.0,6059,17679.281554
1205.0,6565,17682.545445
740.0,3614,17684.447259
545.0,3536,17686.296882
1975.0,6813,17689.87694
785.0,4289,17692.120082
545.0,3066,17693.742495
1380.0,8014,17697.983731
545.0,2789,17699.459827
600.0,3605,17701.372803
310.0,2412,17702.660036
1075.0,7645,17706.743174
1000.0,6873,17710.368844
515.0,2749,17711.762689
1165.0,7292,17715.44073
915.0,6265,17718.545027
1175.0,7291,17722.033684
545.0,3281,17723.565586
1175.0,8713,17734.835194
770.0,2938,17736.204156
515.0,3491,17737.861737
1210.0,6719,17741.154388
1150.0,7131,17744.675126
720.0,2934,17746.145998
715.0,3764,17747.957871
420.0,2849,17749.324808
1030.0,5207,17751.844868
1375.0,6635,17755.098141
1195.0,7085,17758.546463
1085.0,7333,17762.230129
1205.0,6810,17765.499674
1085.0,6583,17768.668275
650.0,3489,17770.342573
1310.0,7797,17774.124351
1145.0,6925,17777.440507
1180.0,7376,17781.091581
1605.0,6607,17791.218728
1145.0,7249,17795.085029
515.0,4003,17797.178941
1175.0,7746,17800.993049
540.0,2867,17802.37159
515.0,3329,17804.045149
1410.0,7689,17807.889983
480.0,3905,17809.923415
1075.0,6989,17813.564713
760.0,3450,17815.35322
575.0,4335,17817.556454
585.0,3148,17819.196568
1375.0,8507,17823.573689
725.0,3179,17825.176455
490.0,3377,17826.886799
570.0,3679,17828.739464
495.0,3233,17830.385213
605.0,3401,17832.001793
610.0,2813,17833.383967
785.0,3294,17835.028628
570.0,3052,17836.536237
600.0,3709,17838.472921
1145.0,7603,17849.543329
545.0,3088,17851.115248
1270.0,7573,17854.898113
715.0,3771,17856.73834
1030.0,6383,17859.94006
755.0,3785,17861.808464
775.0,3417,17863.484187
600.0,3551,17865.272714
1320.0,7757,17869.139485
600.0,3445,17870.854622
1030.0,5963,17873.80053
575.0,3773,17875.686706
600.0,3589,17877.515018
545.0,3448,17879.206489
1430.0,7699,17883.191391
1145.0,6582,17886.657669
1470.0,9098,17891.426087
550.0,4017,17893.471369
1345.0,7188,17897.075187
1230.0,7719,17906.888305
1255.0,8216,17911.088934
775.0,3583,17912.882902
605.0,3633,17914.758796
1380.0,7036,17918.314241
1235.0,6805,17921.666625
1150.0,7095,17925.189142
740.0,4133,17927.248974
490.0,3639,17929.096107
1235.0,8251,17933.358256
545.0,3514,17935.115306
390.0,2557,17936.398269
575.0,3401,17938.115757
520.0,3487,17939.840042
545.0,3467,17941.552448
650.0,3887,17943.515344
1555.0,7063,17947.025202
480.0,3569,17948.824154
545.0,3607,17950.858077
1380.0,8154,17964.449372
505.0,3783,17966.537587
515.0,4781,17968.932042
1120.0,7471,17972.51665
1245.0,6318,17975.51641
600.0,3539,17977.178511
605.0,3809,17979.08152
495.0,3617,17981.008017
1430.0,8185,17985.223247
575.0,3632,17987.022378
570.0,4320,17989.191197
1000.0,4451,17991.411518
1475.0,7503,17995.132892
1210.0,7829,17999.254956
575.0,3137,18000.772537
1445.0,9151,18005.245452
360.0,2871,18006.718005
575.0,4220,18008.826196
1545.0,7487,18012.579454
1080.0,6383,18023.245092
665.0,3761,18025.214343
1430.0,8675,18029.423485
555.0,3795,18031.343516
770.0,3810,18033.281358
525.0,3318,18034.927982
550.0,3875,18036.767415
1210.0,6732,18040.501527
525.0,4326,18042.840878
1175.0,8174,18046.884804
515.0,3421,18048.501584
1180.0,8250,18052.636051
560.0,2858,18054.149371
1185.0,7735,18058.040459
1175.0,7731,18061.944562
495.0,3617,18063.827196
485.0,3451,18065.457138
1045.0,6767,18068.866447
575.0,3230,18070.595062
1525.0,7037,18081.833776
515.0,3285,18083.496844
520.0,3157,18085.060387
1255.0,7589,18089.056093
1175.0,7721,18093.187559
570.0,3244,18094.899931
515.0,3307,18096.636251
1210.0,7775,18100.740052
1200.0,7455,18104.617927
660.0,4077,18106.737306
555.0,3322,18108.527144
515.0,3795,18110.459897
630.0,2947,18111.977121
1090.0,6387,18115.108797
1235.0,7611,18118.991004
555.0,3230,18120.674463
435.0,3873,18122.680426
800.0,3233,18124.378547
1170.0,7665,18128.476003
800.0,6117,18131.707468
500.0,3457,18140.678096
555.0,4141,18142.835765
635.0,4265,18145.069664
1215.0,7788,18149.138141
570.0,3867,18151.182896
1155.0,7263,18155.010115
1245.0,7645,18158.901847
515.0,3761,18160.801
770.0,3791,18162.722083
1025.0,5113,18165.321017
1310.0,6789,18168.691707
525.0,3446,18170.385097
1055.0,6281,18173.411626
685.0,3919,18175.342408
680.0,3477,18177.092354
545.0,4076,18179.108773
465.0,3105,18180.738488
600.0,4253,18182.943852
570.0,3073,18184.486328
605.0,2777,18185.931673
1010.0,4095,18187.940621
585.0,3479,18189.699675
1085.0,7855,18200.999675
1345.0,6261,18203.953148
755.0,4085,18205.903492
1350.0,7691,18209.571896
745.0,3767,18211.448013
800.0,4117,18213.403066
950.0,5271,18215.992994
725.0,3541,18217.808343
775.0,3829,18219.758683
680.0,4321,18221.838666
670.0,3801,18223.633107
490.0,4373,18225.668852
600.0,3869,18227.515899
575.0,3884,18229.315617
1025.0,6276,18232.25012
495.0,4007,18234.080791
500.0,4151,18236.084221
495.0,3579,18237.810946
1120.0,7899,18241.738921
725.0,3616,18243.682976
915.0,3543,18245.575403
1350.0,7193,18258.430148
575.0,3437,18260.166079
570.0,4331,18262.175511
550.0,3163,18263.66145
1360.0,7979,18267.367376
950.0,5222,18269.860618
1375.0,6757,18273.037817
570.0,3186,18274.485703
965.0,5881,18277.168079
1175.0,7252,18280.607408
1400.0,7522,18284.194486
545.0,3415,18285.853989
1515.0,8881,18290.186587
550.0,3767,18292.165062
545.0,3737,18294.11585
570.0,3669,18296.092385
525.0,3595,18298.016372
520.0,3168,18299.717647
1430.0,7621,18303.755389
900.0,3529,18305.603427
1355.0,7196,18314.140532
415.0,3077,18315.80728
1050.0,7935,18319.875771
1180.0,6926,18323.21579
485.0,3345,18324.87116
455.0,3569,18326.663472
1205.0,7435,18330.37946
515.0,3317,18331.959045
1430.0,8075,18335.829056
550.0,2967,18337.218896
550.0,2775,18338.513313
1030.0,5985,18341.386713
1185.0,7231,18344.903854
1350.0,8442,18349.180267
550.0,2860,18350.602393
745.0,4909,18353.02717
570.0,3877,18354.887407
1230.0,8299,18358.968843
680.0,5623,18368.809139
1135.0,7511,18372.422692
570.0,2953,18373.86285
1180.0,7599,18377.497185
1170.0,7109,18381.064111
540.0,3550,18382.825606
1155.0,7225,18386.428416
525.0,4213,18388.539907
1200.0,7135,18392.242224
745.0,4495,18394.625716
1155.0,8317,18399.036489
545.0,4173,18401.251597
495.0,3953,18403.304582
1030.0,6439,18406.721816
770.0,4003,18408.800717
545.0,4039,18410.829121
545.0,4663,18413.165875
575.0,3450,18414.906736
450.0,3137,18416.475925
720.0,3907,18418.324968
690.0,3073,18428.836479
570.0,3149,18430.409524
945.0,4237,18432.516843
1025.0,7385,18436.029501
1405.0,7579,18439.728539
800.0,4113,18441.770939
600.0,4213,18443.803371
1095.0,6567,18446.965568
1550.0,7151,18450.502125
550.0,3209,18452.121799
670.0,4177,18454.230854
545.0,3642,18456.057753
750.0,4255,18458.170704
1175.0,6213,18461.184587
1355.0,7965,18465.076267
600.0,3265,18466.685369
520.0,3679,18468.402663
495.0,3089,18469.940301
745.0,3344,18471.552103
495.0,3805,18473.378436
1480.0,7687,18476.980008
510.0,3137,18485.195851
800.0,3947,18487.159314
1375.0,7248,18490.782059
1210.0,7205,18494.269993
600.0,4377,18496.345005
545.0,4006,18498.253533
1575.0,7713,18502.235063
485.0,4103,18504.234699
570.0,3116,18505.683023
1205.0,7963,18509.489943
445.0,3471,18511.321799
605.0,3759,18513.216808
1205.0,6919,18516.657058
545.0,3088,18518.220533
1605.0,6951,18521.838109
1300.0,6495,18525.192487
1150.0,7413,18529.063838
740.0,3841,18530.977866
1430.0,7779,18543.764902
1075.0,7137,18547.374771
775.0,2924,18548.881899
600.0,3161,18550.5681
965.0,6026,18553.753407
695.0,4171,18555.929533
1270.0,7083,18559.631603
1400.0,8386,18564.098917
350.0,2261,18565.303191
800.0,4413,18567.625676
600.0,3601,18569.506609
1000.0,3589,18571.411547
600.0,4089,18573.410003
720.0,3680,18575.138212
485.0,3575,18576.820301
600.0,4091,18578.906107
490.0,3471,18580.737854
760.0,5129,18583.484677
370.0,2449,18584.767679
575.0,3611,18586.645765
325.0,2113,18587.746426
1405.0,7438,18591.556205
545.0,3493,18593.260412
515.0,3451,18600.864789
600.0,3607,18602.634825
1010.0,6979,18606.061664
570.0,3618,18607.78561
555.0,2873,18609.251137
540.0,3965,18611.284706
570.0,3669,18613.204347
525.0,3157,18614.858548
545.0,4642,18617.257473
540.0,3344,18619.009432
1145.0,6754,18622.525967
995.0,5011,18624.982827
545.0,3063,18626.496738
635.0,4031,18628.523754
545.0,2938,18630.016643
490.0,3089,18631.618258
1265.0,7447,18635.224185
800.0,3433,18636.911078
525.0,2784,18638.324197
545.0,3855,18640.217241
1155.0,7275,18643.85094
1430.0,6689,18647.207836
765.0,5299,18649.841858
575.0,3280,18657.867127
545.0,3745,18659.721213
575.0,4105,18661.794943
1550.0,7323,18665.628759
1130.0,7285,18669.402765
770.0,3624,18671.217255
1210.0,7513,18675.110302
540.0,3486,18676.909209
890.0,3185,18678.556209
570.0,3413,18680.197698
1375.0,8921,18684.532513
1075.0,7057,18688.03307
770.0,4446,18690.264268
745.0,3587,18691.967737
390.0,2732,18693.245121
1175.0,8497,18697.271916
2320.0,12357,18703.391402
600.0,3643,18705.185165
1145.0,7285,18721.99868
545.0,3481,18723.820108
1380.0,9040,18728.538917
1170.0,7565,18732.400939
600.0,3425,18734.079783
545.0,3066,18735.578898
525.0,3431,18737.267126
570.0,2817,18738.665592
600.0,3713,18740.500507
495.0,3601,18742.396127
545.0,3251,18744.058206
570.0,4125,18746.192916
515.0,2881,18747.671358
1580.0,7613,18751.679562
605.0,3605,18753.441671
1145.0,7409,18757.137928
570.0,3863,18759.16428
545.0,2981,18760.680685
1635.0,6337,18763.972822
1230.0,8917,18768.56459
1375.0,9171,18779.658178
600.0,3281,18781.369907
600.0,3521,18783.198575
690.0,3541,18784.966988
1160.0,6410,18788.0878
545.0,3445,18789.850094
545.0,3799,18791.774585
1240.0,6839,18795.121449
1315.0,7223,18798.720837
1600.0,9925,18803.673409
1355.0,8243,18807.80867
575.0,3835,18809.664247
1175.0,7859,18813.616556
700.0,2993,18815.144459
545.0,3846,18817.029179
590.0,3621,18818.759764
1180.0,5815,18821.578366
550.0,3531,18823.277497
1145.0,7131,18826.59991
580.0,3645,18828.309564
600.0,4195,18840.506374
705.0,3569,18842.226555
800.0,3651,18844.052842
695.0,4623,18846.357873
545.0,3017,18847.859353
1210.0,6897,18851.237977
520.0,3157,18852.814237
1230.0,6699,18856.014981
1210.0,7605,18859.827623
505.0,3633,18861.602727
950.0,5383,18864.193609
665.0,4709,18866.503712
1130.0,7511,18870.061057
1300.0,7423,18873.911593
470.0,3521,18875.682119
1340.0,7211,18879.158297
600.0,3941,18881.179967
1435.0,7925,18885.104061
685.0,3489,18886.763006
1285.0,6101,18896.9877
570.0,4716,18899.201632
1185.0,7785,18903.061951
480.0,3783,18904.913631
1120.0,7103,18908.347916
535.0,4069,18910.269643
1095.0,6563,18913.555103
570.0,3450,18915.256849
540.0,3766,18917.095349
520.0,2806,18918.419321
720.0,3382,18920.080281
800.0,4501,18922.21908
515.0,3594,18923.87825
600.0,4333,18925.962911
600.0,4001,18928.030196
600.0,3577,18929.720248
490.0,3105,18931.27038
1200.0,8515,18935.270045
785.0,4281,18937.225944
485.0,3151,18938.664472
545.0,3123,18940.085026
540.0,3555,18941.74824
570.0,3454,18943.330105
545.0,3254,18952.239361
1230.0,8517,18956.19688
545.0,3432,18957.757325
1280.0,7335,18961.243928
1490.0,8031,18964.901118
810.0,3209,18966.386934
745.0,2949,18967.765779
570.0,3309,18969.312175
715.0,3126,18970.78718
570.0,3060,18972.248825
1175.0,8881,18976.461171
1430.0,7130,18979.807503
600.0,3057,18981.344223
550.0,3301,18983.064608
925.0,6719,18986.634185
1230.0,6565,18990.065665
1115.0,7315,18993.774898
1130.0,6755,18997.362682
545.0,3291,18999.077523
805.0,3373,19010.220857
600.0,3937,19012.085286
545.0,3559,19013.703393
800.0,4183,19015.645918
605.0,3501,19017.300003
610.0,3649,19019.259887
545.0,3415,19021.048109
465.0,3075,19022.667964
930.0,6075,19025.884488
470.0,4283,19028.150797
515.0,3318,19029.903157
915.0,2987,19031.459512
1375.0,7742,19035.462505
610.0,2613,19036.740474
545.0,2725,19038.088742
585.0,3825,19039.963466
555.0,3360,19041.647775
770.0,3699,19043.517414
600.0,3475,19045.22754
1045.0,6197,19048.329513
585.0,3508,19050.075182
910.0,6915,19053.544336
600.0,3933,19055.49922
520.0,3576,19057.290533
575.0,3187,19058.88699
1325.0,7163,19067.976974
940.0,3833,19069.921119
1185.0,8137,19073.895452
600.0,4083,19075.887391
980.0,6026,19078.772594
570.0,3244,19080.325201
950.0,6029,19083.281251
1520.0,9613,19087.93942
570.0,2938,19089.405394
1430.0,7283,19092.888191
545.0,3288,19094.490715
545.0,3002,19095.947898
575.0,3678,19097.806154
540.0,3785,19099.589545
605.0,3937,19101.596705
515.0,3168,19103.206456
1145.0,7730,19107.045952
545.0,3265,19108.555107
805.0,3823,19110.544328
800.0,3779,19112.511833
575.0,3393,19114.316868
715.0,3333,19122.857198
1175.0,6536,19126.274549
575.0,3485,19127.998457
1145.0,7078,19131.628022
810.0,5277,19134.390578
845.0,7005,19137.853214
570.0,3798,19139.748569
650.0,4435,19141.955006
1095.0,5707,19144.983165
1550.0,7729,19149.07423
1110.0,5865,19152.166938
1100.0,6931,19155.791954
745.0,3877,19157.858378
540.0,3216,19159.55773
420.0,3395,19161.310027
600.0,3809,19163.188679
1340.0,7009,19166.734653
540.0,4566,19169.01652
230.0,2111,19170.105093
600.0,4327,19172.293813
570.0,3443,19174.019683
570.0,3601,19181.817519
705.0,3207,19183.359863
770.0,4119,19185.350187
1020.0,5465,19188.06529
1430.0,7177,19191.501504
545.0,3054,19193.039266
545.0,3984,19195.013809
570.0,3713,19196.847144
1430.0,6795,19200.246868
205.0,1745,19201.171002
865.0,5885,19204.170868
745.0,3543,19205.92391
775.0,3713,19207.785665
1345.0,7837,19211.653038
540.0,3569,19213.440419
870.0,5811,19216.331283
545.0,2960,19217.842127
745.0,3251,19219.371561
355.0,2471,19220.603368
1360.0,6763,19224.164386
1170.0,6058,19227.224502
540.0,3433,19228.913652
775.0,4119,19236.772447
1100.0,6111,19239.854684
505.0,2809,19241.295884
515.0,3511,19243.07312
575.0,3073,19244.607902
1430.0,7949,19248.547801
585.0,3166,19250.160041
770.0,3187,19251.684071
575.0,3979,19253.571654
570.0,3512,19255.192027
1170.0,6908,19258.64514
500.0,3785,19260.51587
750.0,4005,19262.472868
515.0,3243,19264.16947
1090.0,7397,19268.086952
205.0,1907,19269.121911
685.0,3315,19270.865236
645.0,4383,19272.951152
635.0,3873,19274.877626
1345.0,7822,19278.727157
775.0,3329,19280.296123
470.0,4415,19282.448985
550.0,4389,19284.604116
540.0,3217,19286.131257
1170.0,7837,19295.13349
1605.0,7109,19298.6966
570.0,3683,19300.508674
725.0,3427,19302.314429
720.0,3435,19304.154369
485.0,2573,19305.49923
605.0,3991,19307.600204
545.0,3280,19309.298656
1210.0,7323,19313.124455
1250.0,6501,19316.498983
445.0,3853,19318.506954
540.0,3137,19320.151999
545.0,4048,19322.296441
600.0,3801,19324.32651
545.0,3806,19326.329591
605.0,3757,19328.320462
520.0,3373,19330.107415
495.0,3929,19332.230886
1830.0,11579,19338.404232
520.0,2881,19339.873385
600.0,3281,19341.476153
1140.0,6221,19353.735677
585.0,3937,19355.810615
600.0,4017,19357.855857
515.0,3957,19359.811912
1235.0,7233,19363.418875
605.0,3453,19365.115419
1180.0,8049,19369.049016
1155.0,7715,19372.87287
570.0,4579,19375.077661
605.0,3085,19376.571362
550.0,3748,19378.407363
1175.0,7923,19382.348555
875.0,6115,19385.637803
745.0,3216,19387.312343
725.0,3755,19389.176871
1325.0,6291,19392.300009
1175.0,7961,19396.033326
515.0,4094,19397.9363
510.0,2577,19399.165869
1795.0,10270,19412.131102
1435.0,6163,19415.163243
1230.0,7563,19418.967637
830.0,6207,19422.184432
600.0,3217,19423.745303
575.0,3408,19425.334731
570.0,4393,19427.436947
575.0,3689,19429.240414
1230.0,7563,19433.108683
1600.0,7436,19436.765207
545.0,3465,19438.595114
575.0,3373,19440.387383
605.0,3409,19442.140296
600.0,4059,19444.002859
1270.0,7519,19447.665967
1330.0,6983,19451.145513
1385.0,8269,19455.334676
500.0,3249,19456.917391
745.0,4122,19458.887896
520.0,3329,19460.677989
700.0,4281,19471.556736
775.0,3244,19473.252073
1085.0,6749,19476.55655
1320.0,7685,19480.438741
460.0,3515,19482.274904
1140.0,7573,19486.269446
1075.0,7129,19490.009021
600.0,3629,19491.944626
1435.0,6917,19495.653183
520.0,3251,19497.356076
545.0,3017,19498.950047
555.0,3408,19500.72864
570.0,4175,19502.841851
420.0,3265,19504.516655
1075.0,6639,19507.918479
545.0,3191,19509.502461
545.0,3827,19511.509263
545.0,3486,19513.343021
450.0,3787,19515.363094
1090.0,7691,19519.494012
1200.0,6718,19531.229399
1430.0,7879,19535.264795
555.0,3685,19537.227316
1605.0,7665,19541.245138
520.0,4822,19543.646652
515.0,3168,19545.318539
340.0,2287,19546.466049
545.0,2953,19547.889909
635.0,4904,19550.363942
1405.0,7553,19554.226482
545.0,3927,19556.174304
715.0,4330,19558.390368
600.0,4815,19560.744066
575.0,4049,19562.761546
775.0,3078,19564.235236
1130.0,6759,19567.690882
800.0,3865,19569.766419
515.0,3845,19571.790375
1160.0,6721,19575.074194
540.0,3137,19576.649569
750.0,2505,19577.846627
515.0,3960,19579.834894
570.0,4400,19587.318245
200.0,1665,19588.15046
1400.0,7247,19591.762639
600.0,3561,19593.677519
540.0,3662,19595.400242
1320.0,7953,19599.191778
605.0,3625,19600.883875
545.0,3002,19602.307061
600.0,3761,19604.112053
1245.0,7769,19607.822232
1180.0,7660,19611.583998
600.0,3821,19613.395182
1080.0,5797,19616.186513
1000.0,4041,19618.093974
1115.0,8197,19622.065634
1205.0,7256,19625.59679
780.0,4207,19627.766381
1150.0,7507,19631.674864
575.0,3283,19633.268224
540.0,3997,19635.198779
570.0,3271,19641.990085
1090.0,7751,19645.907151
1290.0,6231,19649.092445
540.0,3571,19650.847605
545.0,3911,19652.766973
1155.0,7571,19656.428805
765.0,4671,19658.628176
1175.0,7502,19662.297953
515.0,3086,19663.739661
545.0,4289,19665.792335
520.0,3619,19667.4619
1075.0,7997,19671.197777
1375.0,7862,19674.968452
545.0,3415,19676.607699
1100.0,7707,19680.181714
1280.0,7831,19683.920271
620.0,2454,19685.093937
575.0,2860,19686.459849
1300.0,7081,19697.10573
605.0,3909,19698.976819
575.0,3173,19700.507969
745.0,3230,19702.056316
1230.0,7909,19705.793896
1205.0,7669,19709.441033
1370.0,7952,19713.459658
570.0,2889,19714.988535
1175.0,7353,19718.888434
600.0,4309,19721.14134
850.0,6422,19724.215728
955.0,4869,19726.477019
555.0,2711,19727.74163
545.0,2931,19729.104222
1830.0,8665,19733.331829
1150.0,6641,19736.580334
575.0,3322,19738.285662
1350.0,8050,19742.419029
550.0,3998,19744.475513
510.0,3233,19746.140096
745.0,3903,19756.435447
605.0,4181,19758.475023
545.0,3265,19760.112786
540.0,3564,19761.879788
1345.0,7947,19765.820341
575.0,3510,19767.523887
775.0,4075,19769.481304
725.0,3377,19771.154507
1115.0,7581,19774.955566
540.0,3516,19776.839575
1340.0,6119,19779.949019
800.0,3645,19781.911572
995.0,5881,19784.975466
665.0,3597,19786.776531
600.0,3557,19788.55137
1545.0,10684,19794.285685
600.0,3877,19796.232922
570.0,3716,19798.113734
1380.0,7809,19802.13301
1090.0,4433,19804.455354
1430.0,6847,19817.02953
945.0,2938,19818.595219
520.0,3766,19820.506188
745.0,3081,19822.094359
1355.0,6691,19825.530923
1350.0,7433,19829.416671
575.0,3466,19831.210976
550.0,2927,19832.776796
910.0,5928,19835.888291
520.0,3115,19837.494393
1385.0,6231,19840.692775
600.0,3601,19842.596106
520.0,3473,19844.407276
555.0,3682,19846.200294
540.0,3230,19847.830904
1280.0,7651,19851.498073
1230.0,7779,19855.491674
610.0,3625,19857.384949
720.0,3585,19859.226814
545.0,3536,19861.111843
495.0,3889,19863.175297
1170.0,8204,19874.887549
600.0,3701,19876.856047
470.0,3089,19878.491395
1410.0,7361,19882.20115
570.0,4147,19884.232135
545.0,3449,19885.890747
525.0,3165,19887.487989
1180.0,7765,19891.363954
1480.0,7907,19895.49113
540.0,2583,19896.841393
445.0,2391,19898.110031
800.0,3889,19900.069358
545.0,4459,19902.262712
1275.0,6737,19905.586915
605.0,4187,19907.677478
515.0,3147,19909.40686
1230.0,7003,19912.969902
775.0,3908,19914.875164
510.0,4181,19916.987591
495.0,3437,19918.71864
575.0,3904,19920.632764
600.0,4205,19922.853651
600.0,4207,19925.080636
745.0,3721,19935.986511
1205.0,7424,19939.716391
1205.0,7416,19943.590454
890.0,5563,19946.525282
1175.0,7190,19950.370806
1975.0,11147,19956.163347
1205.0,8564,19960.606864
925.0,6023,19963.570316
540.0,3109,19965.105965
695.0,3567,19966.858888
1375.0,7679,19970.598315
545.0,2931,19972.130467
1155.0,7229,19975.870236
515.0,3137,19977.506599
575.0,3339,19979.235674
550.0,3061,19980.84193
600.0,3345,19982.584876
695.0,3325,19984.367777
440.0,3521,19986.241771
520.0,3691,19996.568956
1150.0,7911,20000.760134
1330.0,7029,20004.629079
1300.0,8501,20009.019361
545.0,3289,20010.820664
1135.0,6663,20014.317677
540.0,3666,20016.155456
545.0,3173,20017.902206
440.0,3731,20019.775122
320.0,2041,20020.75585
1325.0,6487,20023.975944
1230.0,7571,20027.777653
600.0,3385,20029.499191
545.0,3408,20031.3216
1830.0,6707,20034.858783
570.0,2874,20036.391015
890.0,3543,20038.253025
805.0,3845,20040.120656
600.0,3401,20041.806458
940.0,6079,20044.900522
535.0,3617,20046.7177
995.0,6011,20055.710138
435.0,3035,20057.280422
1080.0,7801,20061.418529
1035.0,5974,20064.724497
530.0,3093,20066.514891
1120.0,6263,20070.059288
570.0,3954,20072.060669
1545.0,8364,20076.278798
1405.0,7845,20080.320613
575.0,3173,20081.986145
600.0,3989,20084.06093
1150.0,6855,20087.553617
600.0,3533,20089.276987
1090.0,7119,20092.948114
575.0,3479,20094.798316
545.0,4373,20097.096707
605.0,4795,20099.657288
745.0,3692,20101.617557
575.0,3429,20103.455683
540.0,3630,20105.337763
550.0,3730,20115.5102
600.0,3173,20117.199394
1235.0,6601,20120.676558
485.0,3361,20122.428139
1105.0,6411,20125.810921
1200.0,8697,20130.369975
500.0,3565,20132.215065
955.0,6889,20135.944454
605.0,3959,20138.088844
