#{"t_start": 1744769748.434291, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
1370.0,6315,7569.76365
600.0,3161,7571.416662
600.0,3257,7573.083785
530.0,3537,7574.962109
985.0,6599,7578.349409
515.0,3583,7580.224856
600.0,3643,7582.179461
550.0,3612,7583.9679
670.0,4593,7586.282216
1145.0,7577,7590.119676
490.0,3137,7591.658838
745.0,3287,7593.270401
435.0,2516,7594.55444
715.0,3357,7596.288821
575.0,3742,7598.24047
600.0,3355,7599.906564
570.0,3416,7601.506891
520.0,3360,7603.112751
545.0,3743,7605.034069
515.0,4713,7607.381155
745.0,4577,7609.693411
570.0,3292,7611.345095
805.0,3941,7613.340096
1230.0,7641,7618.017497
600.0,3457,7627.833633
575.0,3045,7629.452316
805.0,3573,7631.373131
1235.0,7271,7635.271185
1175.0,6320,7638.691563
690.0,3537,7640.659724
775.0,3370,7642.494327
1400.0,6830,7646.114956
305.0,2519,7647.452303
550.0,2618,7648.836047
545.0,3920,7650.988677
435.0,3671,7653.062777
665.0,2241,7654.26472
800.0,3629,7656.159832
1320.0,7065,7660.06667
485.0,3313,7661.913711
545.0,3532,7663.812962
470.0,2429,7665.168991
540.0,3496,7667.051407
555.0,2810,7668.566
545.0,3473,7670.404134
570.0,3839,7672.512587
955.0,5975,7675.689427
545.0,3088,7677.422758
1145.0,5437,7680.436908
1375.0,7555,7689.953068
575.0,4174,7692.209728
545.0,3546,7694.007945
520.0,3241,7695.696434
670.0,3961,7697.853399
600.0,4303,7700.018054
570.0,3727,7701.863903
575.0,2753,7703.321575
1860.0,10623,7709.061388
570.0,3920,7711.142491
475.0,2141,7712.198706
490.0,3301,7713.94849
555.0,4307,7716.267102
1120.0,7683,7720.307066
800.0,3865,7722.293023
740.0,3989,7724.346954
465.0,2903,7725.870186
600.0,3835,7727.892113
605.0,3705,7729.840901
1130.0,6723,7733.43997
545.0,3054,7735.080339
550.0,3682,7737.01986
600.0,4213,7739.256806
580.0,3102,7748.856458
675.0,4043,7751.010371
495.0,3353,7752.806833
600.0,3787,7754.775499
600.0,3655,7756.761924
950.0,4995,7759.504938
1185.0,5409,7762.455802
550.0,3737,7764.475196
375.0,2373,7765.778575
515.0,3341,7767.57639
600.0,3987,7769.677864
600.0,4071,7771.849162
1400.0,6773,7775.485527
575.0,3593,7777.371273
575.0,3123,7779.070239
600.0,4491,7781.49871
440.0,2491,7782.774042
570.0,4019,7784.783427
730.0,3283,7786.381645
605.0,3509,7788.20589
580.0,3799,7790.186242
445.0,2819,7791.685039
695.0,3041,7793.227548
800.0,4105,7795.359929
800.0,3965,7797.326484
545.0,3038,7798.966839
600.0,4427,7807.393978
570.0,2953,7808.94328
525.0,3793,7810.850308
830.0,3563,7812.800774
480.0,2795,7814.238151
545.0,3547,7816.260755
555.0,3898,7818.452914
515.0,4045,7820.448998
540.0,3259,7822.131345
605.0,4507,7824.372164
1185.0,6703,7827.6327
860.0,5899,7830.607243
955.0,5810,7833.637102
1130.0,6247,7836.820037
600.0,4029,7838.936896
1230.0,7125,7842.487105
950.0,5427,7845.26805
920.0,5840,7848.240672
545.0,3256,7849.978351
575.0,3697,7851.795976
600.0,3411,7853.53075
540.0,4133,7855.704368
1155.0,6859,7868.149531
545.0,3427,7869.966238
600.0,3505,7871.832578
770.0,4439,7874.163219
1370.0,7761,7878.380007
605.0,3101,7880.050184
525.0,3217,7881.712404
515.0,3817,7883.754153
770.0,3677,7885.596409
570.0,4449,7887.965981
1415.0,6585,7891.45992
875.0,2737,7892.907803
770.0,4523,7895.293438
495.0,3631,7897.228778
600.0,3495,7899.082742
415.0,2348,7900.292529
535.0,3693,7902.31202
610.0,3859,7904.419507
600.0,3377,7906.254917
515.0,4228,7908.599807
520.0,4191,7910.770468
1050.0,5101,7913.449799
570.0,3436,7915.285398
1175.0,6297,7918.623219
415.0,2311,7919.876151
1140.0,6789,7930.267196
570.0,3322,7932.057727
940.0,3741,7934.067755
545.0,3507,7935.951967
1960.0,8484,7940.621552
600.0,3733,7942.714736
600.0,4253,7945.040274
1365.0,8035,7949.266957
600.0,4447,7951.673862
1175.0,6165,7955.055744
545.0,3489,7957.027875
570.0,3180,7958.819072
515.0,3545,7960.727518
575.0,3747,7962.748501
465.0,3747,7964.74277
600.0,3971,7966.771941
550.0,3805,7968.736928
325.0,2419,7969.977574
1275.0,7231,7973.759267
1235.0,7127,7977.482779
440.0,2335,7978.705378
600.0,3847,7980.719479
805.0,3625,7988.341228
800.0,3433,7990.229513
600.0,3079,7991.901494
460.0,3041,7993.569162
1125.0,6317,7997.059893
425.0,2425,7998.39443
1145.0,6588,8001.90805
545.0,3564,8003.78847
775.0,4285,8006.074013
610.0,3549,8007.942898
1115.0,6803,8011.617805
955.0,3566,8013.608508
715.0,3521,8015.460233
570.0,4421,8017.805403
1145.0,6945,8021.523714
1250.0,6300,8024.810744
1345.0,7567,8028.76699
555.0,3827,8030.827163
805.0,3603,8032.730552
600.0,4179,8034.991593
550.0,3793,8037.000391
565.0,2901,8038.53356
480.0,3277,8040.264136
605.0,3523,8042.080406
575.0,3230,8052.798238
330.0,2241,8053.998554
545.0,3578,8055.996785
550.0,3495,8057.903826
570.0,4066,8060.08932
600.0,3559,8061.958971
1000.0,3509,8063.768247
550.0,3585,8065.689531
1115.0,7393,8069.524453
600.0,4027,8071.453847
470.0,3725,8073.362556
545.0,4221,8075.633602
495.0,3071,8077.219737
495.0,3701,8079.052076
575.0,3173,8080.765645
545.0,3318,8082.598215
1130.0,8237,8087.124112
555.0,3925,8089.227022
540.0,3375,8090.980793
545.0,3943,8093.03231
745.0,4015,8095.174692
545.0,3920,8097.172172
540.0,3813,8099.06419
445.0,3359,8100.930784
750.0,4221,8103.210544
580.0,3776,8111.935585
560.0,3496,8113.729453
540.0,3831,8115.786558
585.0,3337,8117.438303
340.0,3073,8119.120393
775.0,3902,8121.18789
330.0,2909,8122.840612
490.0,4017,8125.070615
605.0,3327,8126.894359
740.0,3701,8128.787671
1405.0,8568,8133.123172
1040.0,6471,8136.52216
575.0,3339,8138.296195
545.0,4326,8140.586816
600.0,3653,8142.570173
800.0,3601,8144.513502
545.0,2917,8145.99396
665.0,5129,8148.656193
800.0,4051,8150.735049
580.0,3348,8152.450333
575.0,3500,8154.255446
1325.0,7283,8157.927824
570.0,2951,8159.440533
975.0,6869,8162.885643
1400.0,7572,8174.335884
485.0,3041,8175.851731
745.0,3741,8177.777632
1075.0,6450,8181.32673
1230.0,7123,8185.2185
1375.0,6748,8188.910467
545.0,3898,8191.198421
570.0,4225,8193.58277
545.0,3653,8195.442453
555.0,5056,8198.059359
740.0,3227,8199.840463
720.0,3721,8201.949952
450.0,3237,8203.611961
600.0,3151,8205.224048
600.0,3995,8207.404892
925.0,3872,8209.428017
770.0,3973,8211.557997
570.0,3194,8213.171911
605.0,3777,8214.987557
580.0,3571,8216.847711
1180.0,7397,8220.710148
600.0,3733,8222.754486
1130.0,7243,8232.546851
505.0,3203,8234.284273
575.0,4302,8236.447021
515.0,3391,8238.205557
1175.0,7116,8241.853618
570.0,3256,8243.563723
1180.0,6229,8246.719242
1355.0,6861,8250.234709
600.0,4167,8252.387189
495.0,2863,8253.889738
600.0,3713,8255.882616
545.0,3144,8257.608705
775.0,3636,8259.527796
640.0,2369,8260.794259
600.0,4061,8262.881501
575.0,4999,8265.502403
1715.0,9807,8270.763203
545.0,4073,8272.995684
555.0,2980,8274.596335
460.0,3799,8276.667601
1055.0,7341,8280.686454
500.0,4073,8282.836111
600.0,2905,8291.049254
600.0,3157,8292.726343
520.0,3477,8294.614017
535.0,4187,8296.842335
745.0,3486,8298.711054
1405.0,6712,8302.193936
605.0,4211,8304.453334
1285.0,7015,8308.301862
545.0,3241,8310.02062
1155.0,6738,8313.641914
570.0,3865,8315.806128
545.0,3593,8317.796384
1235.0,7275,8321.835002
775.0,3819,8323.870215
1205.0,6874,8327.644206
485.0,3351,8329.518248
515.0,3472,8331.372293
570.0,3593,8333.37084
1240.0,6193,8336.783542
1180.0,6831,8340.468987
545.0,3401,8342.368384
910.0,5647,8345.429052
600.0,3833,8355.743174
600.0,4269,8358.0619
600.0,4083,8360.18931
570.0,2768,8361.672233
545.0,3992,8363.67524
1080.0,6417,8367.013784
975.0,3634,8368.928504
1005.0,5171,8371.637645
805.0,3361,8373.354858
1490.0,7171,8377.158539
540.0,3369,8378.947485
330.0,2923,8380.462741
770.0,4034,8382.44906
555.0,3382,8384.185615
755.0,3736,8386.101282
570.0,3417,8387.819022
575.0,3980,8389.867368
805.0,3425,8391.772657
1000.0,4401,8394.080007
825.0,4409,8396.518667
600.0,3647,8398.562887
515.0,3190,8400.352398
605.0,4243,8402.713209
545.0,2832,8404.257072
1155.0,7261,8415.447959
1175.0,6904,8419.429238
600.0,4089,8421.676192
1060.0,7189,8425.79682
570.0,3427,8427.684591
515.0,3382,8429.584826
600.0,4119,8431.814141
515.0,4800,8434.359941
965.0,5611,8437.43293
525.0,3318,8439.226978
550.0,3617,8441.176721
775.0,3337,8443.06199
545.0,3491,8444.959029
545.0,3711,8446.909798
520.0,4040,8448.980795
600.0,3049,8450.574584
540.0,3817,8452.556872
1290.0,6663,8456.123178
525.0,2934,8457.578072
550.0,2597,8458.931886
165.0,2641,8460.31931
455.0,2679,8461.736529
715.0,3467,8463.508807
520.0,3285,8465.161926
600.0,4077,8467.242804
245.0,1977,8468.303315
1235.0,6879,8478.930018
540.0,3290,8480.579019
485.0,3241,8482.21007
495.0,3637,8483.986565
575.0,3598,8485.782485
920.0,5631,8488.62165
605.0,3185,8490.22773
500.0,2887,8491.75781
1200.0,7679,8495.701047
1100.0,6815,8499.155294
570.0,2746,8500.580356
545.0,3500,8502.357224
775.0,3693,8504.208278
1175.0,5690,8507.135664
585.0,3328,8508.77645
500.0,3329,8510.473966
515.0,3319,8512.189849
800.0,3489,8513.905346
605.0,3789,8515.841024
545.0,2901,8517.332468
1175.0,6713,8520.759329
550.0,3824,8522.667894
485.0,3153,8524.301161
740.0,3284,8526.051454
575.0,3683,8533.439644
720.0,3738,8535.275623
545.0,3180,8536.924308
575.0,3194,8538.688346
310.0,1933,8539.695167
1930.0,11619,8545.794794
305.0,2647,8547.195088
600.0,3437,8548.997858
500.0,3501,8550.884084
575.0,2955,8552.405439
1405.0,7198,8556.229774
570.0,4145,8558.354494
515.0,3221,8559.968022
575.0,2768,8561.468323
775.0,3671,8563.384266
540.0,3691,8565.27598
600.0,3389,8567.020806
925.0,3382,8568.707786
800.0,4161,8570.763043
775.0,3294,8572.551701
575.0,3173,8574.318547
540.0,3297,8576.064936
800.0,3991,8578.207074
645.0,4119,8580.32875
920.0,6275,8583.459135
600.0,3439,8593.030555
1585.0,7109,8596.592296
520.0,3355,8598.251698
800.0,3653,8600.044863
1210.0,6749,8603.434916
610.0,3857,8605.547662
365.0,2347,8606.748137
575.0,4057,8608.813851
900.0,5527,8611.669408
770.0,3244,8613.387258
545.0,2877,8614.86869
570.0,4165,8617.068283
545.0,3187,8618.767936
570.0,3371,8620.573156
605.0,3697,8622.575236
545.0,3571,8624.483428
550.0,3550,8626.285423
1125.0,6349,8629.658789
515.0,3313,8631.413911
550.0,3887,8633.335985
575.0,3251,8635.029095
600.0,3013,8636.608825
540.0,3349,8638.326931
545.0,2963,8639.831118
600.0,4089,8641.867577
600.0,3037,8643.530394
715.0,3254,8645.228421
410.0,2371,8652.827235
800.0,3831,8654.829318
495.0,2885,8656.309796
555.0,3538,8658.057353
545.0,4137,8660.121024
600.0,4159,8662.213078
1405.0,8563,8666.701841
570.0,3637,8668.578446
610.0,4027,8670.761625
600.0,4555,8673.107963
545.0,2881,8674.541232
570.0,3670,8676.387279
700.0,3713,8678.430391
575.0,3216,8680.187201
545.0,2917,8681.747009
600.0,3601,8683.647846
1380.0,5985,8686.846305
600.0,3649,8688.8137
730.0,3465,8690.663488
540.0,3673,8692.554618
1345.0,6199,8695.877025
970.0,3950,8698.012851
585.0,3390,8699.82394
1125.0,6165,8703.105203
600.0,3741,8712.889941
600.0,3683,8715.015146
570.0,3390,8716.850414
1110.0,5591,8719.904014
520.0,3261,8721.646828
575.0,3329,8723.470245
605.0,3291,8725.291746
575.0,2924,8726.921439
500.0,2625,8728.33348
1145.0,6059,8731.659563
600.0,3733,8733.691983
600.0,3469,8735.509009
1355.0,6497,8738.990047
605.0,3021,8740.595058
725.0,3777,8742.68161
600.0,3735,8744.662067
670.0,3909,8746.643353
1090.0,7363,8750.57939
800.0,3685,8752.484738
570.0,3497,8754.230045
570.0,4123,8756.366794
320.0,2633,8757.76236
570.0,2992,8759.349797
545.0,3038,8760.994958
515.0,3168,8762.688678
1170.0,6779,8766.253682
605.0,3425,8775.267196
605.0,3073,8776.781112
690.0,3217,8778.461591
1345.0,6219,8781.740033
600.0,3529,8783.628416
685.0,3739,8785.624482
770.0,3194,8787.262019
770.0,3450,8789.000431
890.0,5611,8791.957163
1440.0,8167,8796.314216
605.0,3125,8797.960701
770.0,4650,8800.325816
475.0,3151,8802.048945
605.0,3991,8804.186857
570.0,5043,8806.930668
570.0,4542,8809.294214
570.0,3717,8811.313354
405.0,2479,8812.589996
520.0,2554,8813.888725
745.0,3519,8815.691231
540.0,3381,8817.383394
540.0,4337,8819.728995
375.0,2284,8820.962145
465.0,2835,8822.47929
545.0,3709,8824.38894
525.0,3103,8825.885844
570.0,3737,8834.000019
530.0,3615,8835.964654
575.0,2970,8837.592009
1050.0,5723,8840.684521
1205.0,8269,8844.986787
545.0,3491,8846.805123
935.0,4409,8849.07173
745.0,2930,8850.543042
570.0,3607,8852.445001
545.0,4221,8854.461335
545.0,3046,8856.149139
800.0,4791,8858.736382
600.0,2885,8860.231066
1200.0,7700,8864.134132
605.0,3653,8865.954649
600.0,4667,8868.472743
755.0,3526,8870.403187
600.0,3373,8872.183006
1280.0,6809,8875.725967
545.0,3857,8877.777592
540.0,3401,8879.552096
570.0,4395,8881.874005
1230.0,6799,8885.332974
800.0,4145,8893.023857
545.0,3024,8894.665277
320.0,2295,8895.780009
775.0,3531,8897.526626
1100.0,6285,8900.632768
760.0,2241,8901.79494
545.0,3043,8903.35969
995.0,5693,8906.272789
520.0,3605,8908.161903
1275.0,5950,8911.344186
600.0,2893,8912.888867
1325.0,6357,8916.29677
740.0,3088,8917.968349
1600.0,7477,8922.032459
575.0,3669,8924.038279
520.0,3040,8925.674189
1175.0,6761,8929.224965
600.0,3201,8930.915069
870.0,4267,8933.111505
540.0,3529,8934.953875
490.0,3233,8936.66737
1175.0,6186,8939.931343
600.0,3171,8941.575912
515.0,4433,8949.270643
770.0,3379,8951.033818
570.0,3190,8952.786608
605.0,3519,8954.669391
515.0,3488,8956.476309
650.0,3933,8958.414698
515.0,3835,8960.327174
575.0,3763,8962.253974
570.0,3099,8963.885918
980.0,5705,8966.800491
600.0,3763,8968.617259
715.0,3491,8970.447378
1230.0,6626,8973.992958
1120.0,6679,8977.366854
710.0,4415,8979.683486
545.0,3506,8981.525119
1210.0,6243,8984.825927
600.0,3271,8986.587624
600.0,4197,8988.870672
600.0,2973,8990.464491
1240.0,6707,8994.072501
570.0,3239,8995.834027
1765.0,7699,8999.821505
1200.0,6290,9010.402847
1080.0,7117,9014.100259
555.0,2761,9015.552153
770.0,2832,9017.008797
1400.0,7509,9020.912419
545.0,3088,9022.542897
540.0,2704,9023.941899
770.0,4169,9026.122249
1310.0,5831,9029.17284
570.0,3353,9030.908086
485.0,4159,9033.18622
545.0,2853,9034.748862
605.0,3781,9036.775311
745.0,3618,9038.762629
550.0,3338,9040.606869
715.0,3854,9042.677794
1205.0,6814,9046.393651
525.0,3093,9048.094175
545.0,3042,9049.737386
600.0,3605,9051.680987
1150.0,7300,9055.618158
545.0,3187,9057.324486
520.0,3484,9059.193749
985.0,5505,9062.0787
1000.0,5775,9071.430158
600.0,3257,9073.211677
870.0,6019,9076.382444
770.0,4322,9078.493955
1150.0,7443,9082.448927
570.0,3012,9083.997804
570.0,3797,9086.02665
545.0,2604,9087.312338
545.0,3116,9088.942674
515.0,2945,9090.447093
950.0,3557,9092.311704
520.0,3187,9094.002556
545.0,3130,9095.701954
725.0,4369,9097.993553
540.0,3585,9099.837163
600.0,3021,9101.407185
545.0,2869,9102.841818
540.0,2945,9104.485481
1545.0,6971,9108.141609
545.0,3214,9109.792676
455.0,3629,9111.791523
1145.0,6000,9115.073919
570.0,3819,9116.986777
800.0,3043,9118.492383
550.0,2327,9119.722667
580.0,3985,9121.919479
570.0,2832,9128.217007
605.0,2969,9129.847584
545.0,2899,9131.433663
605.0,3917,9133.535166
1115.0,6617,9137.051132
580.0,3195,9138.817762
720.0,2934,9140.444655
1175.0,6163,9143.766446
600.0,3003,9145.302388
605.0,3665,9147.170825
530.0,2773,9148.639824
915.0,6073,9151.742104
515.0,3301,9153.423256
600.0,3117,9155.148489
575.0,3265,9156.863593
545.0,3017,9158.412828
555.0,3173,9160.048872
1040.0,6171,9163.239777
555.0,3254,9164.85501
575.0,3126,9166.49871
680.0,2593,9167.942598
575.0,2898,9169.449437
670.0,3153,9171.13462
570.0,3911,9173.218724
545.0,3228,9174.933043
1435.0,7123,9178.840159
575.0,3831,9186.241602
805.0,6147,9189.319948
1370.0,7300,9193.129492
445.0,3669,9195.144025
525.0,3725,9197.051575
520.0,3137,9198.641608
985.0,5025,9201.2273
555.0,2803,9202.719607
1185.0,6959,9206.263945
600.0,4781,9208.709992
1220.0,6007,9211.86416
1110.0,6043,9215.095918
1300.0,6431,9218.574605
550.0,3545,9220.434185
575.0,2697,9221.726514
800.0,3541,9223.525402
520.0,3661,9225.394032
570.0,4157,9227.459404
1210.0,6592,9230.706043
600.0,3481,9232.483979
1175.0,6544,9235.877853
690.0,3789,9242.843396
600.0,3461,9244.681198
495.0,3313,9246.498558
530.0,3378,9248.276735
545.0,3085,9249.87646
1400.0,7133,9253.706997
310.0,2527,9255.08682
1470.0,6693,9258.785883
600.0,3909,9260.93028
890.0,5224,9263.792675
540.0,4305,9266.153015
815.0,5235,9268.979334
600.0,3915,9271.00414
570.0,2768,9272.413568
1285.0,6599,9275.716115
545.0,3769,9277.623601
575.0,3653,9279.446724
740.0,4190,9281.56491
525.0,4331,9283.797978
1335.0,7043,9287.712236
575.0,3299,9289.516118
1115.0,6573,9292.953439
960.0,5233,9295.499609
575.0,3399,9305.903069
580.0,4229,9308.218473
1145.0,6402,9311.620698
1280.0,7219,9315.24739
770.0,3731,9317.066442
800.0,4113,9319.153774
520.0,3040,9320.69204
575.0,3283,9322.393379
400.0,2863,9323.837883
550.0,3591,9325.606093
440.0,2453,9326.825053
545.0,2981,9328.343696
600.0,3533,9330.219332
840.0,5906,9333.35182
955.0,5729,9336.378066
575.0,3929,9338.345641
575.0,3768,9340.35527
1180.0,7442,9344.319002
385.0,2875,9345.829172
600.0,3441,9347.635852
575.0,3358,9349.401489
605.0,3209,9351.154711
770.0,3344,9352.875995
1155.0,6045,9356.067838
645.0,4815,9365.52777
600.0,3451,9367.366175
600.0,3745,9369.41637
775.0,3674,9371.353697
545.0,2866,9372.78923
945.0,3152,9374.358152
545.0,3173,9376.09782
1180.0,6305,9379.294976
600.0,4353,9381.598267
370.0,2789,9383.082263
1605.0,6501,9386.458492
520.0,3452,9388.209846
575.0,2988,9389.73802
1070.0,5235,9392.569644
545.0,3023,9394.190665
410.0,2745,9395.668132
575.0,3460,9397.539679
520.0,3779,9399.528951
570.0,3510,9401.361737
1430.0,7585,9405.254474
600.0,3257,9406.893422
495.0,3201,9408.588843
600.0,3497,9410.458777
545.0,3289,9412.087744
800.0,4057,9414.061499
775.0,4065,9416.027965
600.0,3299,9426.201635
570.0,3294,9428.012885
600.0,3695,9430.030447
1205.0,7099,9433.645713
575.0,3443,9435.432294
545.0,3009,9436.918382
570.0,2794,9438.35489
775.0,3500,9440.159918
925.0,3062,9441.822254
445.0,4059,9443.997224
1320.0,6447,9447.352898
515.0,3179,9448.98769
775.0,3768,9450.912666
1130.0,7565,9454.77737
365.0,2291,9455.926885
625.0,2581,9457.232455
545.0,3206,9458.828761
545.0,2867,9460.157347
545.0,3670,9462.020159
570.0,3897,9463.923229
575.0,3088,9465.50129
1230.0,8255,9469.565263
1070.0,6358,9472.832139
1155.0,5869,9475.737457
545.0,3094,9483.103435
485.0,3015,9484.663712
575.0,3486,9486.403647
600.0,3651,9488.215754
515.0,3345,9489.878093
1175.0,6852,9493.406294
800.0,3989,9495.440408
750.0,3952,9497.567291
575.0,3180,9499.239902
610.0,3205,9500.981391
550.0,2583,9502.337667
570.0,3367,9504.085423
1545.0,6955,9507.839021
1255.0,6935,9511.474962
565.0,3162,9513.13857
570.0,3501,9515.014365
240.0,2375,9516.269251
545.0,2903,9517.799357
575.0,3831,9519.859
570.0,3384,9521.612377
1230.0,6807,9525.199905
800.0,3907,9527.275203
1300.0,6369,9530.635183
600.0,3645,9532.635327
775.0,3313,9534.426012
480.0,3209,9542.752681
1485.0,5783,9545.945298
600.0,3429,9547.81139
575.0,3863,9549.90098
545.0,4803,9552.542448
555.0,3799,9554.595552
420.0,2568,9556.034021
805.0,3523,9557.993166
545.0,3145,9559.725447
455.0,3801,9561.800617
1065.0,7031,9565.732173
570.0,3479,9567.614959
540.0,2953,9569.124424
515.0,3861,9571.037898
570.0,4305,9573.228035
765.0,3451,9575.032543
1430.0,6957,9578.576303
1015.0,7411,9582.35447
575.0,4517,9584.749787
570.0,4801,9587.356869
600.0,4803,9589.874119
1040.0,7335,9593.845475
360.0,2443,9595.162871
1005.0,5431,9606.983076
845.0,4431,9609.27707
600.0,3599,9611.161441
940.0,5058,9613.892744
540.0,4113,9616.026116
930.0,5307,9618.791134
1230.0,7463,9622.823647
1230.0,7411,9626.763275
1195.0,6847,9630.503337
1115.0,6123,9633.689513
945.0,5509,9636.714623
1150.0,6846,9640.34428
715.0,3360,9642.151873
740.0,3811,9644.186478
575.0,3109,9645.840846
545.0,3825,9647.955515
540.0,3219,9649.676114
600.0,2897,9651.100993
1405.0,7949,9655.458663
550.0,3201,9657.217977
225.0,2413,9665.839649
600.0,2781,9667.304701
1140.0,6703,9671.090176
600.0,3569,9673.107516
600.0,3265,9674.925395
600.0,3111,9676.636895
490.0,3297,9678.433338
800.0,3707,9680.483118
600.0,3785,9682.408856
1520.0,7753,9686.300498
570.0,3721,9688.249141
1200.0,7390,9692.018449
1380.0,6613,9695.478368
685.0,4111,9697.672627
1065.0,4727,9700.0822
745.0,3598,9701.900193
745.0,3870,9703.954688
605.0,3313,9705.755636
545.0,3088,9707.311424
605.0,3397,9709.221148
600.0,3515,9711.004483
490.0,3529,9712.836137
600.0,3811,9714.801713
600.0,3641,9716.676948
600.0,3177,9718.361836
530.0,3121,9726.468596
605.0,2985,9728.009027
1010.0,6393,9731.412169
1325.0,6553,9734.762794
1200.0,6725,9738.168209
600.0,4215,9740.277469
785.0,3467,9742.181639
1405.0,5691,9745.002973
540.0,3230,9746.677331
605.0,2805,9748.194548
1170.0,6443,9751.635995
600.0,3793,9753.581736
515.0,3221,9755.240268
540.0,3497,9757.097132
605.0,3221,9758.798947
1430.0,7573,9762.844413
900.0,5619,9765.858682
545.0,3443,9767.719796
945.0,5387,9770.55921
895.0,6670,9774.099753
570.0,3865,9776.246724
890.0,5735,9785.506724
755.0,3940,9787.654668
605.0,3129,9789.384585
340.0,2766,9790.915485
750.0,3477,9792.85719
545.0,2963,9794.511576
540.0,2962,9796.183589
600.0,3865,9798.233238
